gender,SeniorCitizen,Partner,Dependents,PhoneService,Contract,PaperlessBilling,MonthlyCharges,Churn
Male,1,Yes,No,Yes,Month-to-month,Yes,74.85,No
Female,0,No,No,Yes,Month-to-month,Yes,96.65,Yes
Male,1,No,No,Yes,Month-to-month,No,20.05,Yes
Female,0,No,No,Yes,Month-to-month,Yes,103.45,Yes
Male,0,Yes,No,No,Month-to-month,No,25,No
Male,0,No,No,Yes,Two year,No,20.3,No
Male,0,No,Yes,Yes,Month-to-month,No,26.35,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,19.9,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,54.7,No
Male,0,Yes,No,No,Month-to-month,No,46.35,Yes
Male,0,Yes,Yes,Yes,One year,No,90.25,No
Male,0,No,No,Yes,Month-to-month,No,19.95,Yes
Male,0,No,No,Yes,Month-to-month,No,20.65,No
Male,0,No,No,Yes,Month-to-month,No,79.6,Yes
Male,0,No,Yes,Yes,One year,No,25.45,No
Female,0,No,No,Yes,One year,No,19.5,No
Male,0,No,No,Yes,Month-to-month,Yes,75.9,Yes
Male,0,Yes,No,Yes,Month-to-month,No,76.2,Yes
Male,0,Yes,No,Yes,One year,Yes,66.15,No
Male,0,No,Yes,Yes,Month-to-month,No,19.25,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,69.1,No
Female,1,Yes,Yes,No,One year,Yes,39.1,No
Female,0,Yes,No,Yes,Month-to-month,No,20.05,No
Male,0,Yes,Yes,Yes,One year,No,59.8,No
Female,0,Yes,No,Yes,Month-to-month,Yes,84.3,Yes
Female,0,No,No,Yes,Month-to-month,Yes,48.6,No
Female,0,No,No,Yes,Month-to-month,Yes,79,Yes
Male,1,Yes,No,Yes,Two year,No,105.35,No
Male,0,No,No,Yes,Two year,Yes,25.1,No
Male,0,No,No,Yes,Month-to-month,No,49.75,No
Male,0,Yes,No,Yes,Month-to-month,Yes,94.75,No
Male,0,Yes,No,Yes,Month-to-month,Yes,93,No
Male,0,No,No,Yes,Two year,Yes,71.9,No
Female,0,No,Yes,Yes,One year,Yes,77.55,No
Male,0,No,No,Yes,Month-to-month,Yes,19.85,No
Female,0,No,No,Yes,Month-to-month,Yes,70.25,Yes
Female,0,Yes,Yes,Yes,Month-to-month,Yes,95.25,No
Female,1,No,No,Yes,Month-to-month,Yes,84.6,Yes
Male,0,No,No,No,Month-to-month,Yes,25.05,No
Male,0,Yes,No,No,One year,No,53.15,No
Female,0,Yes,No,Yes,Month-to-month,No,20.15,No
Female,1,Yes,No,Yes,Month-to-month,Yes,101.25,No
Male,1,Yes,No,Yes,One year,Yes,100.55,No
Female,0,Yes,Yes,Yes,Month-to-month,No,24.1,Yes
Female,0,Yes,No,Yes,Two year,No,25.3,No
Female,0,Yes,No,Yes,One year,No,71.8,No
Male,0,No,No,Yes,One year,No,19.7,No
Female,0,Yes,Yes,No,Two year,No,49.85,No
Male,0,No,No,Yes,Month-to-month,Yes,69.6,No
Male,0,Yes,Yes,Yes,Month-to-month,No,19.75,No
Male,0,Yes,No,Yes,One year,No,80.8,No
Female,0,No,Yes,Yes,Month-to-month,Yes,60,Yes
Male,0,No,No,Yes,Month-to-month,Yes,86.55,Yes
Female,1,Yes,No,Yes,Month-to-month,Yes,20.85,Yes
Female,1,Yes,No,Yes,One year,No,64.2,No
Female,0,Yes,No,No,Month-to-month,No,35,No
Female,0,No,No,No,Month-to-month,Yes,50.75,Yes
Female,1,Yes,No,Yes,One year,Yes,105.5,Yes
Male,0,Yes,Yes,Yes,Two year,No,19.2,No
Male,1,No,No,Yes,Month-to-month,Yes,85.15,Yes
Male,0,No,No,Yes,One year,Yes,90.65,No
Male,0,Yes,Yes,Yes,Two year,Yes,20,No
Male,0,No,No,Yes,Month-to-month,Yes,74.65,No
Male,0,No,No,No,Two year,Yes,61.2,No
Male,0,No,No,Yes,One year,No,19.95,No
Male,0,Yes,Yes,Yes,Month-to-month,No,54.8,No
Male,1,Yes,No,Yes,Two year,Yes,73.45,No
Female,0,Yes,No,Yes,One year,Yes,51.45,No
Female,0,Yes,No,Yes,Two year,No,80.45,No
Male,0,Yes,No,Yes,Month-to-month,Yes,54.2,Yes
Female,0,Yes,No,Yes,One year,Yes,109.5,Yes
Male,0,Yes,Yes,Yes,Month-to-month,No,104.4,Yes
Male,0,No,No,Yes,Month-to-month,No,85.3,No
Male,1,Yes,No,Yes,Month-to-month,Yes,79.3,No
Female,0,Yes,Yes,Yes,Month-to-month,No,76.5,No
Male,1,Yes,Yes,Yes,Month-to-month,Yes,105.1,Yes
Male,1,No,No,Yes,Two year,No,25.4,No
Female,0,Yes,No,Yes,Month-to-month,Yes,86.85,No
Male,0,No,No,Yes,Month-to-month,No,19.65,No
Female,0,No,No,Yes,Month-to-month,Yes,75.7,Yes
Female,0,No,No,Yes,Month-to-month,No,45.55,No
Female,1,Yes,Yes,Yes,Month-to-month,Yes,78.1,No
Female,0,No,No,Yes,One year,No,19.3,No
Female,0,Yes,No,Yes,Two year,Yes,110.5,No
Female,1,Yes,No,Yes,Month-to-month,No,90.8,Yes
Female,0,No,No,Yes,Month-to-month,Yes,20.3,No
Male,1,No,No,Yes,Two year,No,81.35,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,97.95,Yes
Male,0,No,No,Yes,Month-to-month,Yes,108.15,Yes
Male,0,No,Yes,Yes,Month-to-month,Yes,55.3,No
Male,1,Yes,No,No,Two year,No,56.55,No
Male,0,No,No,Yes,Month-to-month,Yes,80.5,Yes
Female,0,Yes,Yes,Yes,Two year,Yes,19.7,No
Female,0,No,No,Yes,One year,Yes,104.05,No
Female,0,No,No,Yes,Two year,No,52.85,No
Female,1,Yes,No,Yes,Month-to-month,Yes,104.3,Yes
Male,0,No,No,Yes,Month-to-month,No,80.65,No
Male,0,No,No,Yes,Month-to-month,Yes,71.35,Yes
Female,0,Yes,Yes,Yes,Two year,Yes,24.65,No
Female,0,Yes,Yes,Yes,Two year,Yes,21.3,No
Female,0,Yes,Yes,Yes,Two year,Yes,110.2,No
Female,0,No,No,Yes,Month-to-month,No,89.4,Yes
Female,0,Yes,Yes,Yes,Month-to-month,No,51.05,No
Male,0,No,No,Yes,Two year,Yes,19.8,No
Female,0,No,No,Yes,Month-to-month,Yes,19.9,No
Male,1,No,No,Yes,Month-to-month,Yes,87.3,No
Female,0,Yes,Yes,Yes,Two year,No,19.85,No
Male,0,Yes,Yes,Yes,Two year,Yes,89.4,No
Female,0,Yes,Yes,Yes,Two year,No,20,No
Male,0,No,No,Yes,Month-to-month,No,20.05,No
Male,0,Yes,Yes,Yes,Month-to-month,No,83.25,No
Male,0,No,No,Yes,Month-to-month,No,20.6,Yes
Male,1,Yes,No,Yes,Two year,No,102.9,No
Male,0,Yes,Yes,No,Two year,No,39.1,No
Male,0,No,No,Yes,Month-to-month,Yes,99.95,Yes
Male,1,Yes,No,Yes,Two year,Yes,114.5,No
Female,1,No,No,Yes,Two year,No,20.2,No
Male,1,Yes,No,Yes,One year,No,55.8,No
Female,0,Yes,Yes,Yes,Two year,Yes,24.2,No
Female,0,No,No,Yes,Month-to-month,Yes,81,Yes
Male,0,Yes,No,Yes,One year,Yes,72.8,No
Female,0,No,No,Yes,Month-to-month,Yes,99.85,No
Female,1,No,No,Yes,One year,Yes,99.5,No
Female,1,Yes,No,Yes,Month-to-month,Yes,70.15,Yes
Female,0,No,No,Yes,Two year,No,20.25,No
Male,0,Yes,Yes,Yes,Two year,Yes,26,No
Male,0,No,No,Yes,Month-to-month,Yes,19.9,No
Female,0,Yes,Yes,Yes,Month-to-month,No,19.05,No
Male,1,Yes,No,Yes,Month-to-month,Yes,96.5,No
Female,0,No,No,Yes,Two year,No,19.85,No
Female,1,Yes,No,Yes,Month-to-month,No,25.7,No
Male,0,No,No,Yes,One year,No,20.3,No
Female,0,No,No,Yes,Month-to-month,Yes,70.15,Yes
Male,1,Yes,No,Yes,Month-to-month,Yes,91.55,No
Female,0,Yes,Yes,No,Two year,No,39.4,No
Male,1,Yes,No,Yes,Month-to-month,Yes,105.7,No
Female,0,No,No,Yes,Month-to-month,Yes,70.25,No
Male,1,No,No,Yes,Two year,No,93.75,No
Female,1,Yes,No,Yes,One year,Yes,96.55,Yes
Female,0,Yes,No,Yes,One year,No,60,No
Female,0,Yes,No,Yes,Two year,Yes,59.8,No
Male,0,Yes,No,Yes,One year,Yes,90.65,No
Female,0,Yes,Yes,Yes,Two year,Yes,109,No
Female,0,Yes,No,Yes,One year,No,68.1,No
Female,0,No,No,Yes,Month-to-month,No,20.4,No
Male,0,Yes,Yes,Yes,Two year,Yes,81.95,No
Female,0,No,No,Yes,Month-to-month,No,60.55,No
Male,0,No,No,Yes,Month-to-month,Yes,65.6,No
Male,0,Yes,Yes,Yes,Two year,No,82.5,No
Male,0,Yes,No,Yes,Two year,Yes,82.3,No
Male,0,Yes,No,Yes,Two year,No,68.15,No
Female,0,No,No,Yes,Month-to-month,No,20.3,No
Female,0,No,No,Yes,One year,Yes,95.55,Yes
Male,0,Yes,Yes,Yes,One year,No,20.2,No
Female,0,No,No,Yes,Month-to-month,Yes,89.2,No
Female,1,No,No,Yes,Month-to-month,Yes,69.65,Yes
Female,1,No,No,Yes,Month-to-month,Yes,89.3,Yes
Female,0,Yes,No,Yes,Month-to-month,No,74.8,No
Male,0,Yes,Yes,Yes,Two year,Yes,20.2,No
Female,0,Yes,No,Yes,Two year,Yes,84.4,No
Female,0,No,No,Yes,Month-to-month,Yes,87.55,Yes
Female,0,Yes,No,No,Month-to-month,Yes,25.15,No
Female,0,No,No,Yes,Two year,No,19.8,No
Female,0,Yes,Yes,No,Month-to-month,Yes,50.85,No
Male,0,Yes,No,Yes,Month-to-month,Yes,102.4,No
Female,1,No,No,Yes,Month-to-month,Yes,96.3,Yes
Male,0,No,No,Yes,Month-to-month,Yes,55.5,No
Male,1,Yes,No,Yes,Two year,Yes,109.75,No
Male,0,No,No,Yes,Month-to-month,Yes,106.4,No
Female,0,Yes,Yes,No,Two year,Yes,60,No
Male,0,Yes,No,Yes,Month-to-month,Yes,88.8,No
Female,0,No,No,Yes,Month-to-month,Yes,85.2,Yes
Female,0,No,No,No,Month-to-month,Yes,35.1,Yes
Female,0,No,No,Yes,Month-to-month,No,80.05,No
Male,1,Yes,No,Yes,Month-to-month,Yes,75.55,No
Female,0,No,No,Yes,Month-to-month,Yes,49.55,No
Male,0,Yes,No,Yes,Month-to-month,Yes,81.3,Yes
Female,0,Yes,Yes,Yes,Two year,No,23.9,No
Male,1,Yes,No,Yes,Month-to-month,No,66.4,No
Female,0,No,Yes,Yes,Month-to-month,Yes,19.6,Yes
Male,0,No,No,Yes,Two year,No,18.8,No
Male,0,Yes,No,Yes,Two year,Yes,108.4,No
Female,0,No,No,Yes,Month-to-month,Yes,85.95,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,85.45,Yes
Male,0,Yes,No,Yes,Two year,No,80.9,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,71,Yes
Male,0,Yes,Yes,Yes,Two year,No,111.8,No
Male,0,No,No,Yes,Month-to-month,Yes,20.6,No
Male,1,No,No,Yes,Month-to-month,Yes,85.05,Yes
Female,0,No,No,Yes,Month-to-month,No,44.6,No
Male,0,No,Yes,Yes,Month-to-month,Yes,44.4,Yes
Male,0,No,No,Yes,Two year,No,105.1,No
Female,0,Yes,Yes,Yes,Two year,Yes,115.15,No
Male,0,Yes,No,Yes,One year,Yes,59.8,No
Female,0,Yes,No,Yes,One year,Yes,26.3,No
Female,1,No,No,Yes,Month-to-month,No,70.55,No
Female,0,No,No,Yes,Month-to-month,Yes,20.05,No
Male,0,Yes,Yes,Yes,Two year,No,79.85,No
Male,1,Yes,No,Yes,Month-to-month,Yes,70.3,Yes
Female,0,Yes,No,Yes,Month-to-month,Yes,79.35,Yes
Male,0,Yes,Yes,Yes,Month-to-month,Yes,90.05,No
Female,0,Yes,Yes,Yes,Two year,No,24.45,No
Male,0,Yes,Yes,No,One year,No,59.95,No
Male,0,No,Yes,Yes,One year,No,25.35,No
Female,0,No,No,Yes,Month-to-month,Yes,90.8,Yes
Male,0,Yes,Yes,Yes,Month-to-month,Yes,70.45,Yes
Male,1,Yes,No,No,Month-to-month,Yes,34.3,No
Female,0,Yes,No,Yes,Month-to-month,Yes,105.05,No
Female,0,Yes,Yes,Yes,Two year,No,19.3,No
Male,0,No,No,Yes,One year,No,19.15,No
Female,0,No,No,No,Month-to-month,No,51.4,No
Male,0,Yes,Yes,Yes,Month-to-month,No,71.85,No
Male,1,Yes,No,Yes,Month-to-month,Yes,75.4,No
Female,0,Yes,Yes,Yes,One year,Yes,49.7,No
Male,1,No,No,No,One year,Yes,45.25,Yes
Female,0,No,No,Yes,Month-to-month,Yes,78.75,No
Male,1,Yes,No,Yes,One year,Yes,81.6,No
Female,0,Yes,No,Yes,Month-to-month,Yes,70.4,No
Female,0,No,No,Yes,Month-to-month,Yes,75.8,Yes
Female,0,No,No,Yes,Month-to-month,No,76.1,No
Female,0,No,No,Yes,One year,Yes,94,No
Male,0,Yes,Yes,Yes,Two year,No,103.95,No
Male,0,Yes,No,Yes,Two year,Yes,19.95,No
Male,1,No,No,Yes,Month-to-month,No,71.3,Yes
Female,1,No,No,Yes,One year,Yes,110.8,No
Male,1,Yes,No,Yes,Month-to-month,Yes,69.1,Yes
Male,0,Yes,No,Yes,One year,No,96.1,No
Female,0,No,No,Yes,Month-to-month,Yes,48.8,No
Female,0,No,No,Yes,Month-to-month,Yes,50.55,No
Female,0,No,No,Yes,Month-to-month,Yes,44.65,No
Female,0,Yes,Yes,Yes,Month-to-month,No,88.25,Yes
Female,0,No,No,Yes,One year,No,19.45,No
Female,0,Yes,No,Yes,Two year,No,89.3,No
Female,0,No,No,Yes,Month-to-month,No,70,Yes
Male,0,No,No,Yes,Two year,No,19.25,No
Female,0,No,No,Yes,Month-to-month,No,70.5,No
Female,0,No,No,Yes,Month-to-month,Yes,97.35,Yes
Female,0,Yes,No,Yes,Two year,No,19.65,No
Female,0,Yes,No,Yes,Month-to-month,No,20.85,No
Male,0,No,No,Yes,Month-to-month,Yes,19.65,No
Male,1,Yes,No,Yes,Two year,Yes,19.35,No
Female,0,No,No,Yes,Month-to-month,Yes,44,No
Female,0,Yes,Yes,Yes,One year,No,94.4,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,25.9,Yes
Male,0,No,No,Yes,Month-to-month,Yes,55.65,Yes
Female,0,No,Yes,Yes,Month-to-month,Yes,69.65,Yes
Female,0,No,No,Yes,Month-to-month,Yes,75.4,No
Female,0,No,No,Yes,Month-to-month,Yes,100.6,Yes
Female,0,Yes,No,Yes,Two year,No,71,No
Female,1,No,No,Yes,Month-to-month,Yes,86,Yes
Female,0,No,No,Yes,One year,Yes,106.95,Yes
Male,0,No,No,Yes,One year,No,21.2,No
Male,0,Yes,No,Yes,Two year,Yes,61.05,No
Male,0,No,No,No,Month-to-month,Yes,29.6,Yes
Female,0,No,No,Yes,One year,Yes,79.95,No
Female,0,Yes,Yes,Yes,Two year,Yes,19.7,No
Female,0,No,No,Yes,Month-to-month,Yes,20.3,No
Male,1,Yes,No,No,One year,Yes,59.9,Yes
Male,0,Yes,Yes,Yes,One year,No,24.35,No
Female,0,Yes,Yes,Yes,Two year,No,19.75,No
Male,0,No,Yes,Yes,Month-to-month,Yes,50.3,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,95.6,Yes
Male,1,Yes,No,No,Month-to-month,Yes,50.25,No
Female,0,No,No,Yes,Two year,Yes,85.35,No
Male,0,No,No,No,One year,Yes,41.6,Yes
Male,0,No,No,Yes,Month-to-month,Yes,51.65,No
Male,0,Yes,Yes,Yes,Two year,Yes,24,No
Male,0,No,No,Yes,Month-to-month,Yes,100.85,Yes
Female,0,Yes,Yes,Yes,Month-to-month,Yes,59.85,No
Male,1,Yes,No,Yes,Two year,No,25.45,No
Male,0,Yes,Yes,Yes,Two year,No,23.9,No
Female,0,Yes,Yes,Yes,One year,No,24.15,No
Male,1,No,No,Yes,Month-to-month,Yes,75.7,No
Male,0,Yes,Yes,No,Month-to-month,No,40.2,Yes
Male,0,Yes,Yes,Yes,Month-to-month,No,84.5,Yes
Female,0,Yes,No,Yes,Month-to-month,No,50.85,No
Male,0,Yes,No,Yes,Two year,Yes,91.6,No
Female,0,No,No,Yes,One year,No,98.9,No
Male,0,No,No,Yes,Month-to-month,Yes,85,No
Female,1,No,No,Yes,Month-to-month,Yes,78.95,Yes
Male,0,No,No,Yes,Month-to-month,Yes,44.3,No
Male,0,No,No,Yes,Month-to-month,No,20.2,Yes
Female,0,No,No,Yes,One year,Yes,80.2,No
Male,0,No,No,Yes,Month-to-month,No,60.9,No
Male,0,Yes,No,No,Month-to-month,No,34.2,No
Female,1,No,No,Yes,Month-to-month,Yes,85.2,Yes
Female,0,No,No,Yes,One year,Yes,87.15,No
Male,0,Yes,Yes,Yes,Month-to-month,No,54.3,No
Male,0,No,No,Yes,Two year,Yes,19.1,No
Female,0,No,No,Yes,Two year,Yes,112.75,No
Male,0,No,No,Yes,Month-to-month,Yes,19.95,No
Male,0,Yes,Yes,Yes,Two year,No,19.5,No
Male,0,No,No,Yes,Two year,No,65.55,No
Female,1,No,No,Yes,Month-to-month,Yes,78.8,No
Female,0,No,No,Yes,One year,No,78.2,No
Male,0,Yes,Yes,Yes,Two year,No,105.25,No
Female,0,No,No,Yes,Month-to-month,Yes,89.25,No
Male,0,Yes,Yes,Yes,Two year,No,20.65,No
Male,0,No,No,Yes,One year,Yes,68.7,No
Male,0,No,No,Yes,Month-to-month,No,78.65,No
Male,0,No,No,Yes,Two year,No,24.75,No
Female,0,Yes,Yes,Yes,Two year,No,19.75,No
Male,1,Yes,No,Yes,Month-to-month,Yes,89.1,No
Female,0,No,No,Yes,Two year,Yes,84.7,No
Male,1,Yes,No,Yes,Month-to-month,Yes,98,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,94.45,Yes
Male,1,No,No,Yes,Month-to-month,Yes,105,Yes
Female,1,Yes,No,Yes,Month-to-month,Yes,93.85,Yes
Male,1,No,No,Yes,Month-to-month,Yes,59.9,No
Female,0,Yes,Yes,Yes,Two year,Yes,19.95,No
Female,1,Yes,No,Yes,Month-to-month,Yes,84,Yes
Male,1,Yes,Yes,Yes,Month-to-month,Yes,108.9,No
Male,0,No,No,No,Month-to-month,No,33.6,No
Male,0,Yes,Yes,Yes,One year,Yes,85.85,No
Female,0,No,No,No,Month-to-month,Yes,34.85,No
Female,0,Yes,No,No,Month-to-month,Yes,48.75,Yes
Male,0,No,No,Yes,Month-to-month,Yes,84.85,Yes
Male,0,No,No,Yes,Month-to-month,No,56.65,Yes
Female,1,Yes,Yes,Yes,Month-to-month,Yes,95.3,No
Female,0,No,No,Yes,One year,No,73.9,Yes
Female,0,Yes,Yes,Yes,Two year,Yes,24.5,Yes
Male,0,Yes,No,Yes,Two year,No,84.6,No
Female,0,No,No,No,Month-to-month,No,44.95,No
Male,0,No,Yes,No,Month-to-month,Yes,24.7,No
Female,0,No,No,Yes,Month-to-month,No,100.3,No
Female,0,No,Yes,Yes,Month-to-month,Yes,25.45,No
Male,0,No,No,Yes,Month-to-month,Yes,50.7,No
Male,0,No,No,No,Month-to-month,Yes,55,No
Male,0,Yes,Yes,Yes,Two year,No,68.4,No
Female,0,No,No,Yes,Month-to-month,Yes,89.9,Yes
Male,1,Yes,No,Yes,Month-to-month,No,78.55,Yes
Male,0,Yes,No,Yes,Month-to-month,Yes,55.05,No
Female,0,Yes,Yes,Yes,Two year,No,19.8,No
Female,1,No,No,Yes,One year,No,84.45,No
Female,0,No,No,No,Month-to-month,No,35.9,No
Male,0,Yes,No,Yes,Month-to-month,No,80.75,No
Male,0,Yes,Yes,Yes,One year,Yes,78.65,No
Female,0,Yes,Yes,Yes,Month-to-month,No,61.75,No
Male,0,Yes,Yes,Yes,One year,Yes,63.7,No
Male,0,Yes,No,Yes,Month-to-month,Yes,99.45,Yes
Male,1,No,No,No,Month-to-month,Yes,25.2,Yes
Female,0,No,No,Yes,One year,No,74.05,Yes
Female,0,No,No,Yes,Month-to-month,No,87.6,No
Male,0,Yes,No,Yes,Month-to-month,Yes,89.15,No
Male,0,Yes,Yes,Yes,Two year,No,20,No
Female,1,No,No,Yes,Month-to-month,No,55,Yes
Male,0,No,No,Yes,Two year,Yes,104.4,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,20.05,No
Male,0,Yes,Yes,Yes,Month-to-month,Yes,89.75,Yes
Male,0,No,No,No,Month-to-month,No,34.3,No
Male,0,No,No,Yes,Two year,No,20.65,No
Female,0,No,No,Yes,Month-to-month,No,84.25,No
Male,0,No,No,Yes,Two year,No,19.65,No
Female,0,No,No,Yes,One year,No,79.85,No
Female,0,Yes,Yes,Yes,Two year,Yes,20.2,No
Male,0,No,No,Yes,One year,No,19.8,No
Female,0,No,No,No,Month-to-month,Yes,50.35,No
Male,0,Yes,No,Yes,Month-to-month,Yes,85.15,Yes
Female,0,Yes,No,Yes,One year,No,74.6,No
Male,1,No,No,Yes,Month-to-month,Yes,79.15,No
Female,0,Yes,Yes,Yes,Two year,No,20.35,No
Male,0,Yes,Yes,Yes,Two year,No,21.05,No
Male,1,Yes,No,Yes,Month-to-month,Yes,94.6,Yes
Male,0,No,Yes,Yes,Month-to-month,Yes,94.7,No
Male,0,No,No,Yes,Month-to-month,Yes,94.25,Yes
Male,0,Yes,Yes,Yes,One year,No,72.45,Yes
Male,0,No,No,Yes,Month-to-month,No,74.95,No
Female,0,No,No,Yes,Month-to-month,Yes,105.2,Yes
Male,0,Yes,Yes,Yes,Two year,No,111.95,No
Male,0,No,No,Yes,Two year,No,19.85,No
Female,0,No,No,Yes,Month-to-month,Yes,89.75,No
Male,0,Yes,No,Yes,Two year,Yes,20.05,No
Male,0,No,No,Yes,Two year,Yes,108.95,No
Male,0,No,Yes,Yes,One year,No,19.65,No
Female,0,No,No,No,Month-to-month,Yes,24.9,No
Male,0,Yes,No,Yes,Month-to-month,Yes,82.85,Yes
Female,0,Yes,No,Yes,Two year,No,93.2,No
Female,0,Yes,Yes,Yes,One year,No,84.8,No
Male,1,No,No,Yes,One year,Yes,71.75,No
Male,0,Yes,Yes,No,Month-to-month,Yes,30.35,No
Male,0,No,Yes,No,One year,No,54.85,No
Male,0,Yes,Yes,Yes,One year,Yes,19.5,No
Male,1,Yes,No,Yes,Month-to-month,Yes,103.85,Yes
Male,0,Yes,Yes,Yes,Two year,No,24.2,No
Female,0,Yes,Yes,Yes,Month-to-month,No,19.35,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,83.6,Yes
Female,1,Yes,No,Yes,One year,Yes,100.65,No
Female,0,No,No,Yes,One year,Yes,94.1,No
Female,0,No,No,Yes,Month-to-month,Yes,74.55,No
Male,0,No,No,Yes,One year,No,108.45,Yes
Male,0,No,No,Yes,Month-to-month,No,56.15,No
Male,0,No,No,Yes,Two year,No,20.35,No
Female,0,No,No,Yes,One year,Yes,80.55,No
Female,0,Yes,Yes,No,One year,No,61.25,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,20.45,No
Female,0,No,No,Yes,Month-to-month,Yes,18.9,No
Female,1,No,No,Yes,Two year,No,19.6,No
Female,0,Yes,No,Yes,Month-to-month,Yes,91.5,Yes
Female,0,No,Yes,Yes,Month-to-month,No,45.2,No
Female,0,No,No,Yes,Month-to-month,No,19.45,No
Male,0,Yes,Yes,Yes,Two year,No,25.45,No
Male,0,Yes,No,Yes,Month-to-month,No,80.85,Yes
Male,0,No,No,Yes,Month-to-month,Yes,94.9,No
Female,0,No,No,No,Month-to-month,Yes,49.05,Yes
Female,1,Yes,Yes,No,Month-to-month,Yes,29.3,No
Male,1,Yes,No,Yes,Month-to-month,Yes,105.3,Yes
Male,1,No,No,Yes,Month-to-month,Yes,88.95,Yes
Female,0,No,No,Yes,One year,No,20.25,No
Male,1,Yes,No,Yes,One year,Yes,110.85,Yes
Female,0,Yes,No,Yes,One year,No,110.5,No
Male,1,No,No,Yes,Month-to-month,Yes,109.4,No
Female,0,Yes,Yes,Yes,Two year,Yes,114.2,Yes
Male,1,Yes,No,No,Month-to-month,No,36.5,Yes
Female,0,No,No,Yes,Month-to-month,No,70.75,Yes
Female,0,No,No,Yes,Month-to-month,No,19.95,No
Female,1,Yes,No,Yes,One year,No,19.6,No
Male,0,No,No,No,Month-to-month,Yes,40.15,Yes
Female,0,No,Yes,Yes,Month-to-month,Yes,76.6,No
Female,0,Yes,Yes,Yes,One year,No,19.6,No
Female,0,No,No,Yes,Month-to-month,Yes,85.3,No
Male,0,Yes,No,Yes,Month-to-month,Yes,65.85,No
Male,1,Yes,No,Yes,Month-to-month,Yes,94.45,Yes
Female,0,Yes,Yes,Yes,Two year,No,20.05,No
Male,0,Yes,No,Yes,Month-to-month,No,99.4,No
Male,0,No,No,Yes,Month-to-month,No,20,No
Female,0,Yes,Yes,Yes,Two year,No,78.45,No
Female,0,No,Yes,Yes,Two year,Yes,25.1,No
Female,0,Yes,Yes,Yes,Month-to-month,Yes,97.35,Yes
Female,0,No,No,Yes,Month-to-month,Yes,55,No
Female,0,No,No,Yes,One year,Yes,71.1,No
Male,0,No,No,Yes,Month-to-month,Yes,61.55,No
Male,0,Yes,No,Yes,Month-to-month,Yes,45.9,No
Female,0,No,No,No,One year,Yes,40.3,No
Female,1,No,No,Yes,Month-to-month,Yes,87.1,No
Female,0,No,Yes,Yes,Month-to-month,Yes,49.5,No
Female,1,No,No,Yes,Month-to-month,Yes,73.8,No
Female,0,Yes,Yes,Yes,Two year,Yes,19.2,No
Male,0,No,No,No,Month-to-month,Yes,45.3,Yes
Male,0,No,No,Yes,Two year,No,25,No
Male,0,No,No,Yes,Month-to-month,No,94.95,Yes
Male,0,No,No,No,One year,No,35.3,No
Female,0,No,Yes,Yes,Month-to-month,Yes,44.55,Yes
Male,0,Yes,Yes,Yes,One year,No,76.75,No
Male,0,Yes,Yes,Yes,Two year,Yes,81,No
Male,0,Yes,Yes,Yes,Two year,Yes,105.55,No
Female,0,Yes,Yes,Yes,Month-to-month,No,18.8,No
Female,0,Yes,Yes,Yes,One year,No,24.9,No
Male,0,Yes,No,No,Month-to-month,Yes,23.45,Yes
Female,0,No,No,Yes,One year,No,64.9,No
Female,0,Yes,Yes,Yes,One year,No,61.35,No
Female,0,Yes,No,Yes,Two year,No,113.95,No
Female,0,Yes,No,Yes,One year,Yes,90.15,No
Female,0,Yes,No,Yes,Month-to-month,No,54.1,No
Male,0,No,No,No,Month-to-month,No,29.7,Yes
Male,0,No,No,Yes,Month-to-month,Yes,49.8,No
Female,0,Yes,No,Yes,Month-to-month,No,101.1,Yes
Male,1,Yes,Yes,Yes,Two year,Yes,24.4,No
Male,0,Yes,No,Yes,Month-to-month,Yes,95,No
Female,0,No,No,Yes,Month-to-month,Yes,50.65,Yes
Male,0,Yes,No,Yes,Two year,Yes,69.9,No
Male,0,No,Yes,No,One year,Yes,39.95,No
Female,0,No,No,Yes,Month-to-month,Yes,55.4,Yes
Female,1,Yes,No,Yes,Month-to-month,Yes,90.6,Yes
Male,0,Yes,Yes,Yes,Two year,Yes,103.25,No
Male,1,Yes,No,Yes,Month-to-month,Yes,86.85,Yes
Female,0,Yes,No,Yes,Two year,Yes,94.25,No
Female,0,Yes,No,No,Two year,Yes,47.05,No
Male,0,No,No,Yes,Two year,No,20.55,No
Male,0,No,No,Yes,Month-to-month,Yes,19.65,No
Female,1,No,No,Yes,Month-to-month,Yes,70.2,No
Male,0,Yes,Yes,Yes,Two year,No,81,No
Male,0,Yes,Yes,Yes,One year,Yes,75.9,No
Female,0,Yes,Yes,Yes,Two year,No,24.7,No
